txn_id,amount_usd,merchant_cat,country,user_age,acct_age_days,txn_hour,device,prior_fraud_flags,velocity_24h,avg_txn_usd,distance_km,is_weekend,is_fraud
T2045,74.82,Other,RU,47,123,10,Mobile,2,2,99.63,11.0,No,1
T2046,27.74,Restaurant,UK,47,4,3,Web,0,1,5.0,27.2,No,0
T2047,160.15,Grocery,US,39,67,23,Mobile,0,0,162.84,22.9,No,0
T2048,258.45,Restaurant,US,64,1698,10,Web,3,1,295.87,32.1,No,0
T2049,13.76,Travel,RU,32,154,4,Web,0,1,5.0,58.9,No,1
T2050,41.97,Grocery,Other,27,46,9,Mobile,0,2,26.51,36.5,No,0
T2051,51.69,Electronics,BR,43,50,4,Web,0,3,49.58,21.1,No,1
T2052,147.03,Travel,US,29,148,23,Web,0,0,112.03,56.3,No,0
T2053,14.43,Grocery,CN,43,15,21,Mobile,4,2,17.84,20.3,No,1
T2054,100.63,Other,US,28,286,21,Web,0,2,129.27,21.7,No,0
T2055,38.11,Restaurant,US,33,96,2,Web,0,3,37.05,21.0,Yes,0
T2056,5.8,Restaurant,US,60,293,5,Web,0,0,12.34,18.1,No,0
T2057,33.73,Electronics,US,33,60,12,Mobile,0,2,55.34,60.3,No,0
T2058,71.96,Electronics,RU,28,224,15,ATM,0,2,75.89,9.6,No,0
T2059,143.21,Restaurant,US,52,364,6,Web,0,2,134.64,74.4,Yes,0
T2060,42.99,Travel,US,25,25,17,Mobile,0,1,41.1,127.9,No,0
T2061,34.23,Grocery,US,29,203,2,Web,0,0,10.99,16.2,Yes,0
T2062,6.06,Travel,US,44,144,5,Mobile,0,4,25.64,60.9,No,0
T2063,51.13,Restaurant,UK,49,109,9,Mobile,0,1,42.52,46.3,No,0
T2064,19.22,Electronics,US,52,371,15,Web,0,0,11.41,17.8,No,0
T2065,27.37,Grocery,US,29,355,12,ATM,0,3,73.72,13.5,Yes,0
T2066,88.69,Restaurant,IN,45,398,23,Web,0,4,68.59,144.0,No,0
T2067,62.58,Grocery,IN,32,69,23,Mobile,0,0,73.62,59.7,No,0
T2068,58.71,Grocery,RU,30,134,8,Mobile,0,2,57.89,51.7,No,0
T2069,15.02,Grocery,US,52,94,15,ATM,0,1,5.0,289.5,No,0
T2070,8.91,Electronics,NG,31,311,10,ATM,0,2,5.0,21.8,No,0
T2071,18.12,Restaurant,CN,41,247,8,ATM,0,2,11.31,13.0,No,0
T2072,10.42,Travel,BR,39,160,9,Mobile,0,2,5.0,20.0,No,0
T2073,108.37,Grocery,UK,25,616,10,Web,0,7,156.97,9.3,No,0
T2074,44.02,Other,US,49,39,20,Web,0,1,34.0,129.5,Yes,0
T2075,232.8,Other,Other,44,1473,21,Mobile,0,2,166.22,59.7,No,0
T2076,57.04,Other,US,18,49,14,Mobile,0,3,54.32,46.4,No,0
T2077,151.69,Grocery,US,41,593,20,Web,0,0,94.76,82.1,Yes,0
T2078,56.19,Electronics,US,28,183,12,Mobile,0,4,42.3,36.3,No,0
T2079,110.71,Other,US,51,801,16,Mobile,0,2,121.64,10.6,No,0
T2080,37.08,Restaurant,Other,20,30,3,Mobile,0,1,17.99,8.4,No,0
T2081,128.32,Grocery,UK,33,187,10,Mobile,0,2,112.27,37.0,No,0
T2082,87.08,Grocery,UK,42,163,0,Mobile,0,2,104.75,81.9,No,0
T2083,9.15,Electronics,IN,38,1993,0,Mobile,0,4,16.44,12.5,No,0
T2084,89.7,Other,US,47,1694,2,Mobile,0,1,96.37,61.0,No,0
T2085,72.26,Travel,US,19,84,22,Web,0,3,66.86,14.4,No,0
T2086,5.31,Travel,UK,57,397,14,Mobile,0,0,5.0,28.4,Yes,0
T2087,32.02,Grocery,IN,44,306,0,Mobile,0,3,31.8,3.2,No,0
T2088,105.0,Restaurant,US,54,67,22,Mobile,0,0,77.87,35.0,No,0
T2089,5.0,Restaurant,RU,48,73,15,Web,0,0,10.47,9.3,No,0
T2090,71.77,Electronics,US,37,1813,16,Mobile,0,1,54.27,93.0,No,0
T2091,53.03,Restaurant,US,22,241,8,Mobile,1,3,61.34,157.8,No,0
T2092,38.52,Other,US,31,53,4,Mobile,0,1,39.51,4.4,Yes,0
T2093,867.47,Grocery,US,57,96,5,ATM,0,1,974.91,38.2,Yes,0
T2094,75.31,Travel,BR,54,124,14,Web,0,1,105.9,60.9,No,0
T2095,21.44,Grocery,BR,30,286,8,Mobile,0,2,5.0,3.4,Yes,0
T2096,27.36,Restaurant,US,18,163,2,Web,0,2,8.2,40.3,Yes,0
T2097,90.31,Travel,UK,35,242,18,Mobile,0,3,53.72,138.0,No,0
T2098,67.22,Restaurant,IN,34,72,20,Mobile,0,3,72.41,37.4,No,0
T2099,28.21,Restaurant,US,35,158,12,Web,0,0,5.0,48.5,Yes,0
T2100,99.99,Electronics,US,44,29,12,Mobile,0,0,142.2,19.8,Yes,0
T2101,12.93,Other,Other,48,881,22,Web,0,0,14.35,47.7,No,0
T2102,89.32,Travel,UK,49,88,2,Mobile,0,3,92.19,109.5,No,0
T2103,23.16,Grocery,Other,43,565,19,Web,0,2,19.3,20.0,No,0
T2104,70.53,Restaurant,US,18,172,13,Mobile,0,0,57.99,74.0,No,0
T2105,223.85,Restaurant,IN,33,257,1,Mobile,0,2,231.93,42.3,Yes,0
T2106,5.72,Electronics,US,65,137,9,Web,1,2,13.33,14.9,No,0
T2107,25.71,Other,US,42,476,8,ATM,0,2,22.87,24.8,No,0
T2108,5.0,Other,US,42,744,12,Mobile,0,3,5.0,22.2,Yes,0
T2109,69.07,Grocery,US,42,134,10,Web,0,2,62.82,31.6,No,0
T2110,117.07,Other,US,42,110,1,Web,0,1,79.43,6.0,No,0
T2111,18.84,Grocery,US,18,457,15,Web,0,3,5.0,8.2,No,0
T2112,56.88,Grocery,US,35,86,4,Mobile,0,2,26.52,23.8,No,0
T2113,50.83,Grocery,IN,37,408,0,Web,0,0,69.32,41.3,No,0
T2114,52.01,Other,US,53,39,7,Web,0,0,74.47,48.1,No,0
T2115,70.32,Restaurant,US,38,387,21,Mobile,0,3,52.6,120.6,Yes,0
T2116,63.58,Grocery,US,18,288,15,Mobile,0,1,88.41,42.1,No,0
T2117,23.27,Electronics,US,43,48,13,Mobile,0,0,5.0,65.4,No,0
T2118,25.52,Restaurant,UK,28,418,1,Web,2,1,5.0,32.9,No,1
T2119,8.25,Grocery,US,23,236,17,Web,0,2,5.0,37.0,No,0
T2120,5.0,Other,RU,27,97,20,Mobile,0,2,16.21,44.6,No,0
T2121,35.32,Restaurant,US,44,174,6,Mobile,2,1,23.25,36.9,Yes,0
T2122,201.96,Travel,US,53,270,11,Web,0,5,163.89,18.5,No,0
T2123,13.8,Other,NG,43,38,14,Web,0,1,55.21,189.3,No,0
T2124,20.35,Electronics,IN,45,1264,21,Mobile,0,1,20.89,48.2,Yes,0
T2125,38.95,Other,US,43,438,1,Mobile,0,1,43.0,21.2,No,1
T2126,26.07,Restaurant,BR,39,43,21,Web,0,3,25.45,80.1,No,0
T2127,35.49,Restaurant,US,46,692,16,Mobile,1,4,54.15,8.9,Yes,0
T2128,51.99,Grocery,BR,18,155,10,Mobile,0,2,67.05,244.8,No,0
T2129,45.01,Other,UK,39,363,1,Web,1,2,47.0,77.7,Yes,0
T2130,14.04,Electronics,IN,25,129,18,Web,0,4,5.0,5.1,No,0
T2131,12.73,Grocery,Other,51,528,4,Web,1,2,16.25,94.3,No,0
T2132,45.28,Grocery,US,36,513,16,Mobile,0,3,24.55,15.0,No,0
T2133,9.43,Travel,UK,38,321,15,ATM,1,1,5.0,50.8,Yes,0
T2134,108.13,Travel,US,19,110,12,Mobile,0,1,82.72,9.0,No,0
T2135,48.76,Restaurant,US,50,117,12,Mobile,0,0,51.84,62.0,Yes,0
T2136,112.99,Other,US,45,193,12,Mobile,0,3,104.7,70.8,No,0
T2137,60.82,Grocery,US,44,62,4,Mobile,0,1,106.81,95.4,Yes,0
T2138,34.0,Restaurant,UK,28,164,4,Web,0,1,35.02,33.5,No,0
T2139,100.49,Grocery,UK,28,461,19,Mobile,1,4,102.28,40.3,No,0
T2140,35.77,Other,UK,40,710,18,Mobile,0,2,35.56,12.1,No,0
T2141,24.34,Restaurant,US,29,161,6,Mobile,1,1,14.78,36.3,No,0
T2142,7.03,Travel,US,43,106,10,Web,0,1,5.0,37.9,No,0
T2143,31.53,Restaurant,CN,18,715,22,ATM,1,3,50.63,82.8,No,0
T2144,16.4,Electronics,US,32,885,0,Mobile,0,1,5.0,62.1,No,0
T2145,17.4,Electronics,UK,59,211,6,ATM,0,4,7.56,59.9,No,0
T2146,22.18,Restaurant,RU,43,10,2,ATM,0,1,48.44,1.5,Yes,0
T2147,61.44,Electronics,RU,40,474,12,Mobile,0,5,73.97,39.5,No,0
T2148,13.08,Electronics,US,61,613,2,ATM,0,1,5.0,245.8,No,0
T2149,9.88,Travel,NG,18,7,5,Web,0,1,39.08,69.8,No,0
T2150,6.09,Restaurant,US,28,361,21,Web,0,2,5.0,90.0,No,0
T2151,56.05,Electronics,NG,33,355,14,ATM,3,6,36.99,34.0,No,1
T2152,72.11,Grocery,US,48,190,3,Web,0,1,67.39,89.2,No,0
T2153,21.31,Restaurant,US,48,554,4,Mobile,0,3,25.77,84.9,Yes,0
T2154,22.69,Restaurant,US,27,223,2,Web,0,2,5.0,37.8,No,0
T2155,87.24,Grocery,BR,49,451,18,Mobile,0,1,84.94,42.0,Yes,0
T2156,31.49,Grocery,US,33,291,20,Mobile,0,2,24.1,2.7,No,0
T2157,53.15,Grocery,US,52,114,15,Mobile,0,4,34.29,95.9,No,0
T2158,46.11,Electronics,US,25,373,16,Mobile,0,4,69.3,7.2,No,0
T2159,13.47,Electronics,CN,36,534,8,Web,0,1,38.1,17.9,Yes,0
T2160,55.87,Restaurant,BR,32,1458,21,Web,0,0,28.72,68.2,No,0
T2161,43.18,Restaurant,UK,50,191,8,ATM,0,1,30.26,17.9,No,0
T2162,20.66,Restaurant,UK,31,26,13,Mobile,0,2,5.0,35.2,Yes,0
T2163,26.02,Electronics,US,37,1768,22,Web,0,4,8.92,8.4,No,0
T2164,9.25,Restaurant,US,44,391,10,Web,0,1,5.0,17.2,No,0
T2165,81.33,Electronics,CN,44,1170,9,Mobile,0,3,77.52,66.3,No,0
T2166,44.22,Other,US,48,43,22,Mobile,0,3,22.61,27.1,No,0
T2167,41.66,Restaurant,US,40,167,4,Mobile,0,2,41.71,41.4,No,0
T2168,39.69,Grocery,US,32,57,22,ATM,0,1,21.31,22.1,No,0
T2169,53.91,Restaurant,US,33,721,3,ATM,1,2,38.27,133.4,No,0
T2170,8.16,Electronics,US,38,849,10,Web,0,0,10.76,97.0,No,0
T2171,570.98,Restaurant,US,40,278,5,Mobile,0,4,636.72,6.0,No,0
T2172,74.98,Grocery,US,36,82,1,Mobile,1,2,79.42,190.1,Yes,0
T2173,52.58,Grocery,US,38,54,2,ATM,0,2,26.59,82.9,No,1
T2174,232.48,Other,US,19,354,17,Mobile,0,0,142.45,8.6,No,0
T2175,51.98,Grocery,US,46,282,17,Mobile,0,2,46.63,2.1,No,0
T2176,251.07,Restaurant,US,40,474,6,Mobile,0,2,293.01,111.8,No,0
T2177,305.07,Grocery,RU,50,145,20,ATM,0,1,195.01,70.9,No,0
T2178,143.11,Restaurant,US,38,205,12,Mobile,0,0,176.82,16.1,No,0
T2179,36.44,Restaurant,UK,18,8,12,Mobile,0,1,5.0,151.8,No,0
T2180,34.19,Travel,IN,33,376,5,Web,0,2,35.47,118.3,No,0
T2181,25.49,Electronics,IN,35,220,2,Mobile,0,2,38.9,12.0,No,0
T2182,82.29,Grocery,US,46,1009,9,ATM,0,5,142.26,25.5,No,0
T2183,13.08,Grocery,US,18,410,20,Mobile,1,2,23.24,2.4,No,0
T2184,31.49,Electronics,US,38,203,4,ATM,0,6,51.52,18.4,No,0
T2185,5.0,Restaurant,UK,44,122,10,Web,0,2,14.59,34.3,Yes,0
T2186,12.89,Other,US,30,942,3,Web,0,2,5.0,3.3,No,0
T2187,40.42,Other,BR,38,6,9,ATM,0,2,39.96,20.5,Yes,0
T2188,65.81,Restaurant,NG,30,158,3,Mobile,0,0,75.28,8.2,No,0
T2189,100.24,Restaurant,US,29,1149,12,Mobile,0,1,82.83,128.5,No,0
T2190,39.54,Restaurant,US,33,424,7,Mobile,0,6,47.38,88.4,Yes,0
T2191,21.01,Grocery,UK,29,304,5,Mobile,0,0,5.78,72.7,Yes,0
T2192,20.3,Other,US,46,91,10,Web,0,2,8.54,74.5,No,0
T2193,19.04,Restaurant,US,29,716,1,Mobile,0,1,5.0,0.7,No,0
T2194,279.8,Travel,NG,27,91,17,Mobile,0,4,306.44,46.1,No,0
T2195,23.83,Grocery,US,59,114,17,Mobile,0,3,5.0,44.7,No,0
T2196,53.85,Electronics,CN,49,85,21,Web,0,5,64.76,245.2,Yes,0
T2197,28.99,Electronics,IN,18,68,11,Mobile,0,6,15.84,50.1,No,0
T2198,66.38,Other,RU,28,1225,16,Web,0,2,66.26,52.6,No,0
T2199,13.81,Travel,US,40,368,18,Mobile,1,1,5.0,24.0,No,0
T2200,21.42,Electronics,US,41,406,16,Web,0,4,8.59,34.7,No,0
T2201,57.57,Other,US,20,1234,3,Web,0,2,27.38,25.1,No,0
T2202,18.75,Grocery,US,51,104,16,Mobile,1,2,34.25,121.2,No,0
T2203,71.78,Electronics,US,47,2,15,Web,0,4,68.46,11.3,No,0
T2204,62.0,Grocery,US,43,365,8,Web,1,0,43.01,8.1,No,0
T2205,36.72,Restaurant,US,54,283,10,Web,0,2,68.81,289.0,No,0
T2206,29.52,Other,US,43,259,11,Mobile,2,3,16.81,133.6,Yes,0
T2207,30.43,Grocery,RU,43,25,10,Mobile,0,2,5.0,45.0,Yes,1
T2208,83.0,Other,US,56,242,12,ATM,0,4,36.89,74.1,Yes,0
T2209,61.44,Grocery,US,51,135,21,Web,0,2,76.15,5.9,Yes,0
T2210,176.09,Other,UK,27,128,7,Mobile,0,1,119.27,73.1,Yes,0
T2211,10.53,Restaurant,Other,45,100,13,ATM,1,1,24.64,31.3,No,0
T2212,8.69,Restaurant,US,30,161,17,ATM,0,0,5.0,87.7,No,0
T2213,25.69,Grocery,US,44,174,13,Mobile,0,2,38.03,36.2,No,0
T2214,29.18,Other,UK,43,147,15,Mobile,2,1,16.54,64.9,No,0
T2215,33.74,Restaurant,CN,21,1540,14,Web,0,2,51.78,20.7,No,0
T2216,167.51,Electronics,RU,36,1079,21,ATM,0,2,151.86,65.8,No,0
T2217,51.22,Restaurant,UK,41,341,19,Mobile,0,2,68.98,15.9,No,0
T2218,45.6,Grocery,US,32,1586,6,Web,0,1,63.43,154.4,No,0
T2219,21.07,Other,US,41,1893,7,Web,0,2,5.0,55.5,Yes,0
T2220,31.63,Grocery,US,47,175,5,Mobile,0,1,19.35,32.5,No,0
T2221,42.26,Restaurant,IN,37,235,12,Mobile,0,3,15.79,46.6,Yes,0
T2222,31.67,Travel,IN,40,1278,16,Mobile,0,2,50.82,47.9,No,0
T2223,43.23,Grocery,Other,54,375,7,Web,0,5,65.06,96.4,No,0
T2224,55.46,Grocery,US,43,95,10,Mobile,0,5,5.0,40.9,No,0
T2225,91.73,Grocery,US,40,467,16,Mobile,0,1,112.23,41.5,No,0
T2226,91.86,Electronics,US,26,92,8,Web,0,4,61.31,44.2,No,0
T2227,52.91,Electronics,IN,46,165,1,Mobile,0,3,39.91,74.2,No,0
T2228,129.13,Travel,BR,41,103,9,Web,0,0,155.62,33.8,No,0
T2229,50.53,Grocery,US,53,112,21,Web,0,4,60.61,12.0,Yes,0
T2230,16.74,Grocery,US,38,1,23,Mobile,1,2,5.0,27.1,Yes,0
T2231,7.35,Restaurant,US,18,850,20,Mobile,0,4,8.59,23.5,No,0
T2232,145.44,Grocery,US,18,140,13,Mobile,0,1,164.29,3.0,No,0
T2233,20.76,Other,NG,46,36,1,Mobile,0,2,22.11,80.4,No,0
T2234,92.04,Other,US,31,36,4,Web,0,7,37.31,90.5,No,1
T2235,162.59,Restaurant,BR,43,324,16,Web,0,0,183.05,15.5,No,0
T2236,14.5,Travel,UK,39,1980,23,Web,0,0,16.56,19.6,No,0
T2237,15.9,Other,RU,35,62,7,Web,0,4,5.58,19.4,Yes,0
T2238,92.58,Grocery,US,36,41,17,Mobile,0,4,89.51,36.4,No,0
T2239,56.58,Grocery,BR,27,230,21,Mobile,0,3,39.41,31.7,Yes,1
T2240,28.37,Grocery,US,37,331,23,Mobile,0,0,49.43,108.9,No,0
T2241,49.62,Restaurant,US,30,139,7,Mobile,0,3,27.83,34.0,Yes,0
T2242,77.14,Grocery,US,33,144,11,Mobile,0,0,75.55,9.8,No,0
T2243,85.99,Travel,US,34,220,13,Mobile,0,2,73.54,68.8,Yes,0
T2244,159.92,Other,US,35,150,22,Web,0,3,162.34,101.3,No,0
T2245,19.37,Other,US,49,987,2,Mobile,0,0,23.77,47.0,No,0
T2246,120.79,Travel,Other,36,17,13,Web,0,2,116.31,72.3,No,0
T2247,261.43,Grocery,US,50,106,3,Mobile,0,2,325.54,12.7,No,0
T2248,62.68,Restaurant,RU,56,661,0,Mobile,0,4,81.18,115.0,No,0
T2249,170.46,Travel,Other,48,718,8,Mobile,0,1,194.64,3.9,No,0
T2250,30.63,Grocery,US,44,47,13,Mobile,0,2,24.09,114.7,Yes,0
T2251,44.59,Grocery,IN,41,1456,9,Mobile,0,4,38.41,22.6,No,0
T2252,61.67,Other,US,48,472,17,Mobile,0,3,34.98,4.7,No,0
T2253,43.83,Restaurant,US,39,127,9,Mobile,0,0,72.33,10.0,No,0
T2254,18.25,Restaurant,US,49,243,6,Mobile,0,2,5.0,226.1,No,0
T2255,12.36,Other,CN,45,141,7,ATM,0,4,30.29,23.3,No,0
T2256,97.84,Travel,US,33,65,13,Mobile,0,3,131.93,74.4,Yes,0
T2257,89.84,Travel,UK,48,137,3,ATM,0,3,100.23,32.4,No,0
T2258,6.83,Electronics,US,39,347,10,Mobile,0,2,8.35,43.0,No,0
T2259,73.91,Electronics,NG,36,699,9,Mobile,0,1,72.55,50.6,No,0
T2260,54.16,Electronics,US,32,180,16,Web,3,0,62.11,46.2,No,0
T2261,21.65,Restaurant,IN,39,171,4,Web,0,5,25.44,318.6,No,0
T2262,53.34,Restaurant,IN,49,252,9,Mobile,0,2,58.11,40.1,No,0
T2263,14.16,Other,IN,48,413,9,Mobile,0,5,8.58,48.5,No,0
T2264,24.27,Electronics,CN,42,557,21,Web,0,3,14.78,21.5,No,0
T2265,16.24,Restaurant,BR,45,158,6,Mobile,0,1,24.36,13.8,Yes,0
T2266,89.45,Restaurant,US,53,353,16,Web,0,2,80.02,29.8,Yes,0
T2267,26.78,Travel,US,36,197,19,ATM,1,3,40.42,47.6,No,0
T2268,22.73,Restaurant,US,24,504,11,Mobile,0,1,11.95,18.9,Yes,0
T2269,18.27,Grocery,US,53,71,4,Mobile,0,1,16.89,34.6,No,0
T2270,77.31,Travel,US,31,118,4,Mobile,0,5,83.35,84.3,Yes,0
T2271,68.41,Grocery,US,29,222,22,Mobile,0,3,65.31,27.6,No,0
T2272,25.55,Electronics,US,18,880,3,Web,0,4,42.05,43.2,No,0
T2273,57.02,Travel,Other,44,340,6,Web,1,2,52.22,129.5,No,0
T2274,5.0,Restaurant,US,18,1345,23,Mobile,1,2,5.0,48.8,No,0
T2275,15.91,Other,CN,28,43,1,Mobile,0,2,5.0,18.6,No,0
T2276,121.96,Restaurant,US,45,246,0,Mobile,0,3,80.96,42.2,No,0
T2277,29.06,Restaurant,UK,46,217,9,ATM,0,2,52.02,98.6,No,0
T2278,11.77,Travel,BR,30,366,0,Mobile,0,2,9.53,8.3,No,0
T2279,213.66,Restaurant,US,36,668,12,Mobile,0,4,242.3,86.7,No,0
T2280,7.19,Grocery,US,27,736,16,Mobile,0,4,5.0,5.3,Yes,0
T2281,10.77,Grocery,US,31,443,8,Mobile,0,3,12.43,157.5,No,0
T2282,15.29,Electronics,US,41,410,3,ATM,0,1,25.67,8.7,No,0
T2283,17.69,Electronics,CN,31,1190,8,Mobile,0,1,35.08,31.4,No,0
T2284,142.14,Grocery,BR,35,193,6,Web,0,0,111.83,150.7,No,0
T2285,30.17,Grocery,US,20,715,22,Mobile,0,0,17.82,11.7,No,0
T2286,374.13,Grocery,US,51,1017,1,Web,0,1,245.23,51.3,Yes,0
T2287,5.25,Other,US,44,270,17,Web,0,0,10.79,66.8,No,0
T2288,100.1,Electronics,US,47,522,20,Mobile,0,0,130.0,1.9,No,0
T2289,24.63,Travel,UK,53,189,14,Mobile,0,3,5.0,45.1,No,0
T2290,24.66,Grocery,US,28,69,9,Mobile,0,3,23.4,71.4,No,0
T2291,22.97,Restaurant,US,33,353,16,Mobile,0,5,33.33,174.9,Yes,0
T2292,27.43,Grocery,US,18,87,6,Mobile,1,2,25.43,7.5,No,0
T2293,89.22,Grocery,US,75,244,10,ATM,0,1,53.23,99.6,No,0
T2294,18.99,Travel,IN,36,825,6,Mobile,0,4,23.46,49.6,No,0
T2295,36.72,Grocery,US,50,35,10,Web,0,2,16.0,65.0,No,0
T2296,109.25,Grocery,Other,23,12,23,Mobile,0,2,125.05,67.5,No,0
T2297,5.0,Grocery,NG,49,373,22,Mobile,0,0,5.0,64.4,Yes,0
T2298,283.98,Grocery,US,60,160,23,Web,0,1,256.69,128.3,Yes,0
T2299,124.85,Grocery,US,37,216,14,ATM,0,1,107.87,6.6,No,0
T2300,60.26,Electronics,BR,25,208,18,Mobile,0,2,38.67,16.7,No,0
T2301,55.17,Restaurant,CN,36,36,18,Mobile,0,4,74.25,116.8,No,0
T2302,47.26,Travel,BR,18,1,23,Web,0,4,39.3,30.5,Yes,0
T2303,20.27,Travel,US,37,914,9,Web,1,2,27.92,26.0,No,0
T2304,87.57,Grocery,Other,47,98,15,Web,0,2,104.61,38.7,No,0
T2305,30.63,Other,US,37,222,19,Mobile,0,3,46.81,18.6,No,0
T2306,13.68,Electronics,IN,34,1429,7,Web,2,1,28.36,45.5,No,0
T2307,133.1,Grocery,CN,44,701,0,Mobile,0,3,132.41,105.7,No,0
T2308,15.54,Restaurant,US,45,45,1,Mobile,2,1,13.57,25.2,No,0
T2309,90.74,Grocery,CN,18,284,9,Mobile,0,0,107.49,11.6,No,0
T2310,31.49,Electronics,US,39,523,9,Mobile,0,3,5.0,8.5,No,0
T2311,65.51,Travel,Other,67,479,9,ATM,0,1,57.27,59.8,No,0
T2312,14.19,Other,US,21,572,8,Mobile,2,1,29.05,3.8,No,0
T2313,13.83,Travel,Other,36,244,17,Mobile,0,3,5.0,3.9,No,0
T2314,79.18,Restaurant,US,61,77,1,Web,0,5,108.31,162.6,Yes,0
T2315,172.11,Other,IN,51,250,23,Web,0,5,113.53,55.0,No,0
T2316,123.04,Grocery,US,31,417,4,Mobile,0,3,153.49,10.5,No,0
T2317,51.06,Grocery,US,40,375,20,Mobile,0,2,41.71,50.0,No,0
T2318,12.15,Electronics,US,37,29,10,Mobile,0,2,10.36,43.2,No,0
T2319,5.0,Electronics,IN,29,26,5,Mobile,0,3,9.45,75.5,Yes,0
T2320,244.34,Electronics,US,37,1343,7,ATM,4,3,205.99,27.6,No,0
T2321,21.39,Other,UK,34,65,7,Mobile,0,1,27.59,0.8,No,0
T2322,138.62,Restaurant,US,39,139,9,Web,0,2,141.54,29.0,No,0
T2323,65.81,Restaurant,Other,29,583,10,Web,0,1,93.05,58.8,No,0
T2324,5.0,Electronics,US,22,210,18,Web,0,3,20.78,157.7,Yes,0
T2325,31.11,Restaurant,US,37,80,13,Mobile,0,2,18.17,91.7,Yes,0
T2326,58.19,Other,US,58,251,10,Mobile,0,1,34.46,1.2,No,0
T2327,6.9,Restaurant,US,38,336,2,Web,0,6,5.0,14.0,No,0
T2328,24.77,Grocery,US,34,241,0,Mobile,0,1,48.51,39.9,No,0
T2329,12.46,Restaurant,US,47,1005,20,Web,0,0,44.62,2.8,No,0
T2330,152.05,Grocery,NG,36,134,22,Mobile,0,2,94.78,45.3,No,0
T2331,16.21,Grocery,IN,60,433,2,Web,0,2,5.0,28.0,No,0
T2332,57.0,Grocery,UK,37,47,8,ATM,0,6,41.64,55.2,Yes,0
T2333,15.98,Restaurant,US,46,199,0,Web,0,0,16.74,12.5,No,0
T2334,18.8,Restaurant,IN,28,540,21,Mobile,0,2,38.67,10.4,Yes,0
T2335,31.2,Grocery,US,44,101,11,Web,0,0,38.55,123.4,No,0
T2336,40.77,Electronics,RU,41,356,11,Web,0,1,26.11,21.0,No,0
T2337,38.47,Electronics,US,37,66,5,ATM,0,7,27.62,177.1,Yes,0
T2338,6.87,Electronics,US,31,43,7,Mobile,0,4,5.0,8.7,Yes,0
T2339,91.81,Grocery,US,30,296,2,Web,0,4,89.09,70.0,No,0
T2340,172.05,Electronics,NG,41,449,20,Mobile,0,3,119.84,11.3,Yes,0
T2341,44.05,Restaurant,US,45,48,10,Web,0,0,54.46,62.9,No,0
T2342,32.2,Grocery,UK,36,999,10,Web,0,2,5.0,15.2,Yes,0
T2343,110.6,Grocery,US,41,102,4,Web,0,3,97.89,20.2,No,0
T2344,63.67,Electronics,IN,37,51,23,Web,0,2,54.37,51.3,No,0
T2345,36.5,Other,CN,39,90,6,Mobile,0,2,86.16,1.7,No,0
T2346,23.79,Restaurant,US,35,74,18,Web,0,4,37.27,14.2,No,0
T2347,37.92,Restaurant,US,38,38,6,Mobile,0,1,61.86,97.4,No,0
T2348,6.23,Electronics,CN,70,639,9,Mobile,0,3,5.0,18.7,No,0
T2349,48.68,Travel,US,41,273,7,ATM,0,0,45.36,156.0,Yes,0
T2350,164.13,Grocery,US,45,196,20,Mobile,1,1,106.47,7.7,Yes,1
T2351,5.0,Restaurant,UK,43,1203,20,Web,4,5,31.98,63.9,No,0
T2352,5.0,Other,IN,34,185,13,Mobile,0,0,5.0,8.9,No,0
T2353,86.0,Restaurant,US,53,73,0,Mobile,1,1,72.69,72.1,No,0
T2354,328.49,Other,BR,34,128,12,Web,0,1,316.39,12.0,No,0
T2355,273.4,Restaurant,US,50,109,23,Web,1,2,230.45,100.5,No,0
T2356,29.99,Grocery,US,33,276,5,Mobile,0,1,37.45,48.9,No,0
T2357,71.97,Other,RU,26,137,5,Mobile,1,2,71.62,106.5,No,0
T2358,128.2,Grocery,US,42,290,20,Mobile,0,0,134.06,49.4,No,0
T2359,8.99,Travel,US,24,442,4,Web,0,2,20.19,82.1,No,0
T2360,6.17,Grocery,UK,44,600,2,Mobile,0,0,5.0,102.0,No,0
T2361,30.42,Grocery,NG,23,495,11,ATM,0,1,30.31,31.6,No,0
T2362,15.35,Electronics,NG,34,92,14,Mobile,0,2,28.69,56.0,Yes,0
T2363,51.9,Grocery,Other,20,49,2,ATM,0,0,35.05,1.3,No,0
T2364,26.29,Travel,NG,71,312,15,Web,0,3,37.73,34.3,No,0
T2365,234.55,Travel,US,18,88,17,Mobile,0,2,141.17,11.9,No,0
T2366,76.5,Grocery,US,38,35,8,Mobile,0,4,91.5,6.1,No,1
T2367,32.23,Grocery,BR,51,299,7,Web,0,1,31.05,282.3,No,1
T2368,5.0,Travel,US,50,158,10,ATM,0,2,5.0,291.6,No,0
T2369,59.49,Electronics,UK,48,564,2,ATM,0,2,25.61,12.0,No,0
T2370,51.32,Restaurant,UK,34,150,4,Mobile,0,2,82.33,113.9,Yes,0
T2371,30.07,Restaurant,US,54,1539,9,Mobile,0,3,5.0,113.7,No,1
T2372,21.26,Restaurant,CN,48,568,4,Mobile,0,1,9.28,187.4,No,0
T2373,22.13,Restaurant,US,40,23,7,Mobile,0,2,26.51,24.9,No,0
T2374,168.46,Electronics,US,40,284,5,Mobile,0,2,149.94,134.4,No,0
T2375,147.24,Restaurant,Other,34,330,22,Mobile,0,3,192.81,76.1,No,0
